"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Paroxetine|Plasma (Peripheral Venous Blood) [µmol/l]"
0,6888,0.0006969903
0,6894,0.0006936796
0,6900,0.0006903834
0,6906,0.0006871016
0,6912,0.0006838343
0,6918,0.0006805813
0,6924,0.0006773426
0,6930,0.0006741182
0,6936,0.000670908
0,6942,0.0006677119
0,6948,0.0006645299
0,6954,0.000661362
0,6960,0.000658208
0,6966,0.000655068
0,6972,0.0006519418
0,6978,0.0006488294
0,6984,0.0006457309
0,6990,0.000642646
0,6996,0.0006395748
0,7002,0.0006365171
0,7008,0.000633473
0,7014,0.0006304425
0,7020,0.0006274253
0,7026,0.0006244216
0,7032,0.0006214312
0,7038,0.000618454
0,7044,0.0006154901
0,7050,0.0006125394
0,7056,0.0006096018
0,7062,0.0006066773
0,7068,0.0006037658
0,7074,0.0006008673
0,7080,0.0005979817
0,7086,0.000595109
0,7092,0.0005922491
0,7098,0.0005894019
0,7104,0.0005865675
0,7110,0.0005837458
0,7116,0.0005809366
0,7122,0.0005781401
0,7128,0.000575356
0,7134,0.0005725845
0,7140,0.0005698252
0,7146,0.0005670785
0,7152,0.000564344
0,7158,0.0005616217
0,7164,0.0005589118
0,7170,0.000556214
0,7176,0.0005535283
0,7182,0.0005508546
0,7188,0.000548193
0,7194,0.0005455434
0,7200,0.0005429056
